21912089,43.7389156,7.4259881
12571844658,43.7389667,7.4259055
7265761724,43.7390187,7.4258325
1079750744,43.7390515,7.4257949
2104793864,43.7390784,7.4257668
6340961560,43.7391205,7.4257296
1110560507,43.7391631,7.4257041
12571844657,43.7392043,7.4256877
21912093,43.7392435,7.4256762
6340961559,43.7392799,7.4256755
21912095,43.7393282,7.4256829
7265762803,43.7393746,7.4256972
2104793866,43.7394273,7.4257083
6340961561,43.7394671,7.4257117
5603088200,43.7395025,7.4256947
6340961562,43.7395255,7.4256666
21912097,43.7395534,7.4256163
10665602337,43.7395762,7.4255146
11146701059,43.739686,7.4252293
21912099,43.7397216,7.4251499
25192130,43.7328624,7.4221705
6444966483,43.7328884,7.4221442
1737389127,43.7329405,7.4220977
6444966484,43.7329826,7.4220619
6444966485,43.7330228,7.4220273
6340961554,43.7330761,7.4219845
6444966486,43.7330913,7.4219743
6444966487,43.7331352,7.4219448
1074585009,43.7331969,7.421862
25193709,43.7322395,7.4203389
4937556534,43.732266,7.4203508
6522289648,43.7322873,7.4203584
6522289649,43.7323131,7.4203594
4937556535,43.73234,7.4203526
25194146,43.7326573,7.4202234
252362324,43.7329147,7.420116
25194196,43.7330672,7.4200543
96050956,43.7310861,7.4235053
280487341,43.7311702,7.4237538
25182815,43.7312799,7.4241358
25181793,43.7306931,7.4213752
6445480823,43.7306751,7.4214469
6445480821,43.7306668,7.4215312
25181798,43.73062,7.4216336
4547239706,43.7304946,7.4217824
1074584836,43.7303857,7.4218743
1074584788,43.7302481,7.4219881
1074584924,43.7301138,7.4221307
256411950,43.7300436,7.4222272
25181806,43.7299372,7.4223806
25191634,43.73268,7.4234484
25191336,43.7326981,7.4235413
25191287,43.7329107,7.4245672
1079045385,43.7330219,7.4251026
1738399812,43.7330294,7.4251472
25191338,43.7330313,7.4251814
25191904,43.7321018,7.4220576
4940692939,43.7321179,7.4221642
4940692940,43.7321316,7.4222714
1573123086,43.7321425,7.4223791
25191508,43.7329696,7.4273553
25191502,43.7329977,7.4275506
1690130866,43.7370216,7.4221175
1738360321,43.7370091,7.4218098
1738360319,43.7370003,7.4217142
6444966511,43.7365583,7.4214168
3883559147,43.7365936,7.4214282
1738360184,43.7366551,7.4214358
1738360227,43.7366814,7.4214373
6485591429,43.7366986,7.421438
1726583874,43.7367163,7.4214387
1738360234,43.7367366,7.4214324
1690130853,43.7367553,7.4214163
1738360238,43.7367666,7.4214015
25193385,43.736777,7.4213797
1738360250,43.7367838,7.4213574
1726583899,43.7367877,7.4213254
1738360251,43.7367888,7.4213029
1726583776,43.7367888,7.4212702
1738360241,43.7367819,7.4212268
25193390,43.7367707,7.4211593
1918966551,43.7326244,7.4180114
1079045459,43.7323416,7.4178064
6480060598,43.7320135,7.4175692
4940692951,43.7319944,7.4175544
1074584672,43.728707,7.4125268
1074584802,43.7288062,7.4125659
1074585045,43.7288654,7.412593
1074584681,43.7289979,7.4126642
10197393646,43.7290454,7.4126882
4453069962,43.7291332,7.4127488
4453073043,43.7292053,7.4128042
918118157,43.7378674,7.4264312
21912962,43.7379155,7.4269003
25198656,43.737646,7.4195993
8733465493,43.7377011,7.4195228
25238669,43.7377612,7.4194711
25238712,43.7381654,7.4193334
25238738,43.7382684,7.4192574
1870233795,43.7383443,7.4192151
25238744,43.7383761,7.4192093
8733488634,43.7384107,7.4192069
25197985,43.7384596,7.4192226
6485591925,43.7372239,7.4254946
1736929660,43.7373052,7.4261751
9416148858,43.7373587,7.4265153
1720683731,43.7374191,7.4268435
6485591919,43.7375321,7.4273074
1699777574,43.7397122,7.4272971
11146700934,43.7398154,7.4274015
1736929703,43.7399097,7.427499
272637923,43.7399476,7.4275372
6485591888,43.7409524,7.4295273
1720684404,43.7409117,7.4293988
25240093,43.7408998,7.4293699
1720684401,43.7408882,7.4293503
1720684398,43.7408747,7.4293349
1720684395,43.7408554,7.4293172
21914573,43.7408308,7.4293045
1720684346,43.7408062,7.4292963
1720684322,43.7407862,7.4292952
1720684318,43.7407667,7.4292976
25240091,43.7407462,7.429306
1720684314,43.7407264,7.4293168
1720684310,43.7407043,7.429333
25239175,43.7406819,7.4293552
1685108323,43.7406434,7.4293951
1720684307,43.7405242,7.429517
1720684303,43.7404844,7.4295599
11802279991,43.7404501,7.4296048
1720684301,43.7404191,7.4296518
1720684299,43.7403844,7.429696
1720684297,43.7403628,7.4297226
21914666,43.7403489,7.4297349
1868723952,43.7416018,7.4268727
8829633356,43.7415762,7.4269316
6340961564,43.7415355,7.4269855
1699777832,43.7414865,7.4270226
21917383,43.7414202,7.4270431
6340961565,43.7413676,7.4270401
25242840,43.7413101,7.4270167
25242841,43.7410962,7.426867
6340961566,43.7410148,7.4268355
21917400,43.7409408,7.4268222
6340961567,43.7408746,7.426824
25242842,43.7408114,7.42684
6340961568,43.7407607,7.4268708
25242844,43.7406983,7.426922
6340961569,43.7406479,7.4269959
21917445,43.7406136,7.4270609
272637723,43.7405915,7.4271043
272637784,43.7404503,7.4274367
25242845,43.7404301,7.4274806
1794111172,43.7403705,7.4275773
1204288391,43.7402742,7.4276726
9532804376,43.7402188,7.4277046
21914841,43.7401666,7.4277541
1079751501,43.7428212,7.4306447
1685062049,43.7428907,7.4306594
10665719662,43.7429711,7.4306761
25242930,43.743069,7.4307084
10665719661,43.7432119,7.4307735
1685062094,43.743345,7.4308515
1864130082,43.748102,7.4310609
25243187,43.7480623,7.4310536
4874757523,43.7480162,7.4310567
21921503,43.7479838,7.4310762
5898780724,43.747824,7.4312087
25243186,43.747774,7.4312406
25243185,43.7475379,7.4313477
1871563598,43.7475035,7.4313584
5898780721,43.7474585,7.4313675
21921482,43.7474219,7.4313676
5898780722,43.7473661,7.4313564
25243184,43.7473126,7.431337
5898780719,43.7470637,7.4311891
21932570,43.7470345,7.4311584
5898780718,43.7470086,7.4311171
25243183,43.7470012,7.4310735
5898780717,43.7470051,7.4310222
25238528,43.7470216,7.4309766
21921471,43.7470475,7.4309429
5898780716,43.7470792,7.4309248
5898780715,43.7471135,7.4309195
25238530,43.7471532,7.4309229
25243200,43.7472819,7.4309887
1871563580,43.7474358,7.4310725
1871563582,43.7474713,7.43108
1871563610,43.747522,7.4310741
1871563613,43.7475752,7.4310481
1871563617,43.7476142,7.4310178
1871563619,43.7476533,7.4309594
1871563622,43.7476797,7.4308659
11157427289,43.747688,7.4308033
21921299,43.7476953,7.4307478
21918402,43.7435476,7.4285224
4938970031,43.7435506,7.4284337
25243367,43.7435426,7.4283043
10723812915,43.7435207,7.4282274
25243368,43.7434939,7.4281517
10723812914,43.7434543,7.4280779
25243369,43.7434159,7.428019
10723812916,43.7433629,7.4279653
25243370,43.743305,7.4279208
2189614162,43.7429651,7.4277553
25243371,43.7429274,7.4277383
12438880863,43.7426989,7.4276282
25243372,43.7426878,7.4276228
9532495604,43.742643,7.4276275
9532495605,43.74258,7.4276637
25243373,43.7425264,7.4276637
25243374,43.7424746,7.4276329
25243374,43.7424746,7.4276329
25243375,43.7424396,7.4276011
9532495606,43.7424095,7.4275639
1079751360,43.7423951,7.427519
10723812917,43.7423936,7.4274603
25243376,43.7423838,7.4274124
12560730594,43.7423601,7.4273614
25243377,43.7423541,7.4273484
764646114,43.7421642,7.427083
1880126683,43.7420698,7.4269537
967714534,43.7420234,7.4268924
1079750172,43.7419454,7.4268229
25243378,43.7418735,7.4267865
25243379,43.7418214,7.426788
25243381,43.7417519,7.4267962
1868723925,43.7416842,7.4267905
11407697331,43.737802,7.4280368
11409061518,43.7378538,7.4281757
279442967,43.7379094,7.4283118
11409061519,43.7379687,7.4284448
9416148963,43.7380316,7.4285746
11409061520,43.7380981,7.428701
9416148980,43.7381679,7.4288239
11409061521,43.7382411,7.4289429
1736929676,43.7383175,7.429058
6485591907,43.7384192,7.4291984
21914359,43.7385256,7.4293318
6485591906,43.7386365,7.4294579
2264703507,43.7387517,7.4295765
25239162,43.738871,7.4296871
6485591905,43.7389939,7.4297897
9416148986,43.7391203,7.4298839
1720684274,43.7392499,7.4299695
6485591903,43.7393823,7.4300464
21914381,43.7395172,7.4301143
1280338640,43.7396543,7.4301731
6485591901,43.7397934,7.4302226
6485591900,43.739934,7.4302628
1720684293,43.7400758,7.4302935
6566017213,43.7402186,7.4303146
12136114443,43.7402961,7.4303209
519323656,43.7403619,7.4303262
4424273194,43.7403639,7.4215385
1690189886,43.7406083,7.4217999
1878857744,43.740849,7.4220497
642295524,43.7415765,7.4228139
1352289846,43.7450212,7.4259878
1352289834,43.7461353,7.4271042
1352289859,43.7483461,7.4296806
8762145226,43.7500695,7.431905
1352289871,43.7512152,7.4337256
1352289872,43.7517252,7.4347921
1352289939,43.7524634,7.4364449
642295571,43.7529636,7.4378046
1352289867,43.7533755,7.4392854
8762145224,43.7536325,7.4404103
1352289874,43.7538105,7.4415141
1352289862,43.7539174,7.4427554
1352289936,43.7539659,7.4455825
1352289875,43.7539882,7.4461445
1352289881,43.7540628,7.4468115
8762139302,43.754113,7.4471225
1352289905,43.7541653,7.4473972
8762145146,43.7542447,7.4477085
33014412,43.7543448,7.4479789
25198559,43.7382617,7.4190334
8733488630,43.7381669,7.4190028
10665475087,43.7381194,7.4189999
1079751574,43.7380812,7.4190047
3883559295,43.7380289,7.4190225
3883559294,43.7379714,7.4190532
25198576,43.7379227,7.4190909
8733488631,43.7378641,7.4191449
25198621,43.7378146,7.4192098
6471920432,43.7377094,7.4194207
25198656,43.737646,7.4195993
25193390,43.7367707,7.4211593
280488113,43.7367089,7.4210726
1878844644,43.7366235,7.4209803
6696346967,43.736585,7.4209318
25195173,43.7363642,7.4206536
25195221,43.7358991,7.4200957
9153994021,43.7356153,7.4198022
3883559129,43.7354786,7.4196581
25194134,43.7353926,7.4195648
25194120,43.7352804,7.4194465
5990705538,43.7351534,7.4193205
263074910,43.7350788,7.4192476
11158309961,43.7348869,7.4190596
11158309960,43.7346458,7.418846
1204288447,43.7344704,7.4187002
263075529,43.7344035,7.4186448
25194448,43.7343518,7.4185972
25194434,43.7343016,7.4185584
25194413,43.7342778,7.4185417
21914340,43.7369886,7.4231414
21914341,43.73701,7.4233732
1738369869,43.737066,7.4238368
1770577834,43.7370881,7.4240483
25239159,43.7371579,7.4247736
5601806444,43.7371701,7.4249187
2422123074,43.7372056,7.4253078
6485591925,43.7372239,7.4254946
273245503,43.741765,7.4301626
1736937908,43.7417775,7.4301111
1736937913,43.741792,7.430081
1736937921,43.741819,7.430045
273245999,43.741843,7.4300165
9239193015,43.741881,7.4299752
9239193019,43.7419175,7.4299519
273246000,43.7419627,7.4299447
273246211,43.7410018,7.4297697
10687075416,43.7410152,7.4298058
6485591889,43.7410327,7.4298386
10687075417,43.7410524,7.429876
1720684411,43.7410665,7.4299141
6485591890,43.7410805,7.4299652
6485591891,43.7410923,7.4300212
273246212,43.7411045,7.4300992
273246269,43.7411082,7.4301265
6485591893,43.7411007,7.4301739
1720684415,43.7410911,7.4302126
273246356,43.7410743,7.430253
1720684413,43.7410527,7.4302835
1074584981,43.7410294,7.4303071
6485591894,43.7410064,7.4303243
1737114566,43.7409721,7.4303392
1685061923,43.7408882,7.4303598
21912089,43.7389156,7.4259881
11449741815,43.7388571,7.42609
1110560521,43.7387673,7.4262495
9153994022,43.7387118,7.4263616
1110560516,43.7386376,7.4265116
9416148722,43.7385174,7.4267281
1737326497,43.7384836,7.4267889
21911969,43.7384518,7.426836
1737326467,43.7384267,7.4268673
12571844659,43.7384013,7.4268928
21911954,43.7383687,7.4269176
1737326444,43.7383452,7.4269321
12571844660,43.7383104,7.4269448
1110560509,43.7382767,7.4269541
1737326414,43.73825,7.4269578
12571844661,43.7382152,7.4269588
21911908,43.738187,7.4269542
1737326398,43.7381623,7.4269455
1737326395,43.7381388,7.4269336
1110560543,43.7381161,7.4269187
12571844662,43.7380899,7.426899
1737326367,43.7380647,7.4268746
12571844663,43.7380438,7.4268527
1074584887,43.7380236,7.4268275
1737326331,43.7379989,7.4267945
1726583881,43.7379801,7.4267663
1737326313,43.7379624,7.4267324
12571844664,43.7379386,7.4266749
1737326309,43.7379224,7.4266246
918118157,43.7378674,7.4264312
1685061923,43.7408882,7.4303598
1736937730,43.7409695,7.430386
1736937752,43.7411698,7.4304009
7526620529,43.7411788,7.4304014
273246214,43.7413155,7.4304202
280703044,43.7320988,7.41271
280703043,43.7321384,7.4128036
1780610182,43.7322013,7.4128939
280703042,43.7322261,7.4129309
1780610184,43.732266,7.4129573
1074584729,43.7323059,7.4129671
1780610185,43.7324136,7.4129595
280703041,43.7324695,7.4129583
280703040,43.7325544,7.4129858
280703039,43.7327181,7.4130181
1780610190,43.732845,7.4130272
280703038,43.7329781,7.4130127
1780610192,43.7330477,7.4129875
280703037,43.7331069,7.4129616
280703036,43.7331874,7.412916
1780610196,43.7332234,7.4129055
280703035,43.7332602,7.4129051
280703033,43.7333003,7.4129113
1780610203,43.7333361,7.4129321
280703047,43.733421,7.4129924
258072009,43.7406818,7.4250137
1690205048,43.7408023,7.4250641
4438769955,43.7408525,7.4250862
4970587859,43.7409591,7.4251557
4970587858,43.7410238,7.4251841
258072011,43.741053,7.4251924
4970587879,43.7410812,7.4251892
4970587860,43.741106,7.4251719
258071979,43.7411231,7.4251449
258072016,43.7403809,7.4244852
258071983,43.7402682,7.4243836
258071984,43.7401883,7.4242946
519323656,43.7403619,7.4303262
1685061923,43.7408882,7.4303598
10688011486,43.7481679,7.4350996
9400287693,43.7481186,7.4350561
4939084248,43.7480721,7.4350196
1079750973,43.7479669,7.4349596
1079750688,43.7478364,7.4348858
9400287689,43.747789,7.4348467
1079751177,43.747743,7.4347929
1079750504,43.7477096,7.4347366
9582163378,43.7476853,7.434696
25242950,43.7473814,7.4341834
1079751204,43.7473392,7.4341117
267985353,43.741352,7.4297438
1736930374,43.7412042,7.4297561
9239193025,43.7410281,7.429769
273246211,43.7410018,7.4297697
477617968,43.7327623,7.4222843
25192130,43.7328624,7.4221705
257158605,43.7372467,7.4173557
3883559264,43.7372013,7.4173422
252421665,43.7371674,7.4173356
25198791,43.7375494,7.4181048
826809707,43.7375137,7.4180272
826809715,43.7374376,7.4179452
826809732,43.7373792,7.4178597
10665475081,43.7373564,7.4178124
826809704,43.7373395,7.4177628
826809711,43.7373119,7.417653
25199254,43.7371797,7.417689
826809708,43.7372115,7.4177206
8733320335,43.7372254,7.4177337
826809735,43.7372448,7.4177406
3883559268,43.7372618,7.4177349
8733320334,43.7372805,7.4177211
8733320336,43.7372895,7.4177079
826809720,43.737296,7.4176921
826809711,43.7373119,7.417653
384587170,43.7332532,7.4280458
9447253658,43.7332438,7.4281204
9447253657,43.7332423,7.428196
384731141,43.7332487,7.4282712
9447253656,43.7332629,7.4283443
384587173,43.7332844,7.4284138
9447253654,43.733313,7.4284783
9447253655,43.7333481,7.4285365
384587175,43.7333887,7.428587
25191478,43.7328122,7.427958
1702432069,43.7327468,7.4279823
25191471,43.7326729,7.4279844
25191463,43.7325962,7.4279534
25197679,43.7388253,7.4196733
3883559331,43.7388281,7.4196021
10665501705,43.738822,7.4195309
1079750450,43.7388014,7.4194594
25197686,43.7387608,7.4193949
8703084455,43.7386936,7.4193122
25198472,43.7386535,7.4192668
25191494,43.7329804,7.4276947
25191484,43.7329715,7.4277231
918118142,43.7374505,7.42521
1869953312,43.7375487,7.4237917
279443211,43.7374911,7.4264707
1720683819,43.7374701,7.4262637
4940452489,43.7374531,7.4260597
11414717753,43.7374432,7.4258769
1079750640,43.7374381,7.4257404
4940452490,43.7374365,7.4255905
250259424,43.7374401,7.4253971
11414717751,43.7374484,7.4252457
918118142,43.7374505,7.42521
273246003,43.7427919,7.4297212
4940452501,43.7426832,7.4297337
21918838,43.7417941,7.4298831
252828849,43.7415887,7.4299164
1074584778,43.7413826,7.4299391
1736930348,43.741176,7.4299513
6340961573,43.7410371,7.4299521
1736930335,43.7408812,7.4299448
252418705,43.7405561,7.4299244
9446115302,43.737664,7.4273068
4940452493,43.7376183,7.4271438
250259425,43.7375773,7.426979
4940452491,43.7375421,7.4268116
4940452492,43.7375129,7.426642
279443211,43.7374911,7.4264707
250259426,43.7379148,7.4279687
4940452494,43.7378448,7.4278087
3538613588,43.7377796,7.4276449
7161188098,43.7377193,7.4274775
9446115302,43.737664,7.4273068
4940452496,43.7440127,7.4299866
21918815,43.7439218,7.4299393
4940452487,43.7438298,7.4298963
4940452495,43.7437367,7.4298579
273246852,43.7436427,7.429824
21918825,43.7435479,7.4297948
2399195735,43.7319247,7.418411
1079045359,43.7319537,7.4198457
1079045454,43.7319654,7.4200158
4940582902,43.731989,7.4201836
4940582904,43.7320241,7.4203475
4940582903,43.7320705,7.4205059
1079045420,43.7321276,7.4206574
1079045420,43.7321276,7.4206574
4940582905,43.7321385,7.4207218
1079045349,43.7321396,7.420788
1870384822,43.7321311,7.4208532
1870384824,43.7320968,7.4210606
1079045459,43.7323416,7.4178064
4940692947,43.7323215,7.4178574
4940692950,43.7321612,7.4182648
4940692948,43.732141,7.4182986
4940692949,43.7321165,7.4183173
4940692946,43.7321022,7.4183272
1079045346,43.732074,7.4183468
4940452728,43.7465094,7.4319668
12421715360,43.7468759,7.4326049
3420017414,43.7469949,7.4328121
12421715357,43.7470233,7.4328605
4940452730,43.7471244,7.4330328
4940452732,43.7472494,7.433238
4940452731,43.7473928,7.4334566
4940452733,43.7474953,7.4336349
12421659773,43.7479471,7.4344177
4940452735,43.7479647,7.4344483
21919238,43.7462686,7.4315599
1079750651,43.7461582,7.4313779
1079750370,43.745956,7.431116
1079750956,43.7458405,7.4309865
1079750728,43.7457188,7.4308961
1079751567,43.7455581,7.4307503
1079751325,43.7454979,7.430848
21918790,43.7455253,7.4308902
1079750913,43.7456824,7.4310033
25242942,43.7459134,7.431202
1079750695,43.7461327,7.4314233
21919238,43.7462686,7.4315599
642353788,43.7476316,7.4348795
1079751331,43.7476789,7.4348707
9400287686,43.7476955,7.4348527
1079750198,43.7477122,7.4348241
9400287688,43.7477192,7.4347823
1079750504,43.7477096,7.4347366
25211216,43.7375157,7.4220391
